customer_id,policy_id,vehicle_id,total_premium_paid,total_discount_amount,total_support_cost,total_claim_cost,estimated_customer_ltv,estimated_net_value,profitability_segment
CUST00495,POL00539,VEH00552,512.89,41.019999999999996,172.68,0.0,512.89,340.21,low
CUST00495,POL00540,VEH00553,292.8,47.19999999999999,139.44,0.0,453.84000000000003,153.36,low
CUST00496,POL00541,VEH00554,179.6,20.72,38.25,0.0,179.6,141.35,low
CUST00497,POL00542,VEH00555,369.18,46.79999999999996,65.81,350.82,369.18,-47.44999999999999,negative
CUST00498,POL00543,VEH00556,184.1,15.899999999999999,18.22,0.0,184.1,165.88,low
CUST00499,POL00544,VEH00557,670.8,89.92000000000007,18.7,0.0,670.8,652.0999999999999,medium
CUST00500,POL00545,VEH00558,385.7,52.919999999999966,213.2,933.16,385.7,-760.66,negative
CUST00501,POL00546,VEH00559,427.63,48.44000000000001,37.72,0.0,427.63,389.90999999999997,low
CUST00502,POL00547,VEH00560,99.44,13.260000000000005,22.58,1100.68,99.44,-1023.82,negative
CUST00503,POL00548,VEH00561,485.73,19.320000000000036,191.61,0.0,485.73,294.12,low
CUST00504,POL00549,VEH00562,669.34,79.30999999999999,183.87,0.0,669.34,485.47,low
CUST00505,POL00550,VEH00563,562.14,71.19000000000003,94.1,0.0,562.14,468.03999999999996,low
CUST00506,POL00551,VEH00564,1223.75,220.0,63.25,0.0,1223.75,1160.5,medium
CUST00507,POL00552,VEH00565,559.2,44.39999999999998,95.43,905.71,559.2,-441.94,negative
CUST00508,POL00553,VEH00566,169.28,15.439999999999998,0.0,0.0,169.28,169.28,low
CUST00509,POL00554,VEH00567,386.34000000000003,37.380000000000024,0.0,0.0,386.34000000000003,386.34000000000003,low
CUST00510,POL00555,VEH00568,170.31,33.449999999999996,42.5,0.0,170.31,127.81,low
CUST00511,POL00556,VEH00569,192.255,450.845,67.46,0.0,192.255,124.795,low
CUST00512,POL00557,VEH00570,118.85999999999999,25.17,356.62,0.0,118.85999999999999,-237.76000000000002,negative
CUST00513,POL00558,VEH00571,940.56,299.04,24.48,0.0,940.56,916.0799999999999,medium
CUST00514,POL00559,VEH00572,450.05,94.45,16.73,0.0,450.05,433.32,low
CUST00515,POL00560,VEH00573,581.4,110.30000000000001,195.76999999999998,0.0,581.4,385.63,low
CUST00516,POL00561,VEH00574,130.98,22.800000000000004,0.0,0.0,130.98,130.98,low
CUST00517,POL00562,VEH00575,692.88,113.88000000000002,54.3,0.0,692.88,638.58,medium
CUST00517,POL00563,VEH00576,73.67,11.64,100.75999999999999,267.69,73.67,-294.78,negative
CUST00518,POL00564,VEH00577,272.1,65.05000000000003,268.61,0.0,272.1,3.490000000000009,low
CUST00519,POL00565,VEH00578,439.92,71.59999999999997,99.00999999999999,0.0,439.92,340.91,low
CUST00520,POL00566,VEH00579,818.64,88.08000000000004,61.5,0.0,818.64,757.14,medium
CUST00521,POL00567,VEH00580,393.76,82.0,135.33999999999997,0.0,610.328,258.42,low
CUST00522,POL00568,VEH00581,249.8,37.31999999999999,179.48,5825.56,249.8,-5755.240000000001,negative
CUST00523,POL00569,VEH00582,60.1,3.3599999999999994,157.13,0.0,60.1,-97.03,negative
CUST00524,POL00570,VEH00583,112.74,7.260000000000005,84.57000000000001,819.43,112.74,-791.26,negative
CUST00525,POL00571,VEH00584,638.46,23.400000000000077,77.11,0.0,989.613,561.35,medium
CUST00526,POL00572,VEH00585,83.92,7.950000000000003,51.07,671.78,83.92,-638.93,negative
CUST00527,POL00573,VEH00586,321.9,65.39999999999999,112.6,0.0,321.9,209.29999999999998,low
CUST00527,POL00574,VEH00587,204.26,24.78,68.87,0.0,204.26,135.39,low
CUST00528,POL00575,VEH00588,137.4,22.599999999999994,79.88,0.0,137.4,57.52000000000001,low
CUST00528,POL00576,VEH00589,430.24,60.24000000000001,28.38,0.0,430.24,401.86,low
CUST00529,POL00577,VEH00590,530.74,77.63000000000002,50.81,0.0,530.74,479.93,low
CUST00530,POL00578,VEH00591,59.12,12.160000000000004,62.15,0.0,59.12,-3.030000000000001,negative
CUST00531,POL00579,VEH00592,1152.1200000000001,164.1599999999999,83.16,0.0,1785.7860000000003,1068.96,medium
CUST00532,POL00580,VEH00593,149.08,10.919999999999987,265.37,0.0,149.08,-116.28999999999999,negative
CUST00532,POL00581,VEH00594,377.65000000000003,52.70999999999996,135.64999999999998,0.0,377.65000000000003,242.00000000000006,low
CUST00533,POL00582,VEH00595,341.46,22.5,79.07000000000001,0.0,341.46,262.39,low
CUST00534,POL00583,VEH00596,393.92,81.75999999999999,0.0,0.0,393.92,393.92,low
CUST00535,POL00584,VEH00597,674.01,184.23,139.38,0.0,674.01,534.63,medium
CUST00536,POL00585,VEH00598,1054.92,325.68,27.55,0.0,1054.92,1027.3700000000001,medium
CUST00537,POL00586,VEH00599,279.72,29.879999999999995,0.0,0.0,279.72,279.72,low
CUST00538,POL00587,VEH00600,726.4,102.30000000000004,0.0,0.0,726.4,726.4,medium
CUST00538,POL00588,VEH00601,879.48,70.43999999999988,215.32,0.0,879.48,664.1600000000001,medium
CUST00539,POL00589,VEH00602,784.6800000000001,88.32,133.26999999999998,0.0,784.6800000000001,651.4100000000001,medium
CUST00540,POL00590,VEH00603,463.79999999999995,22.920000000000044,17.22,0.0,718.89,446.5799999999999,low
CUST00541,POL00591,VEH00604,856.13,130.67999999999995,0.0,0.0,1327.0015,856.13,medium
CUST00542,POL00592,VEH00605,838.4399999999999,75.33000000000004,97.6,0.0,838.4399999999999,740.8399999999999,medium
CUST00542,POL00593,VEH00606,1121.04,207.95999999999998,131.88,0.0,1737.612,989.16,medium
CUST00543,POL00594,VEH00607,536.6899999999999,96.03000000000004,110.65,0.0,536.6899999999999,426.03999999999996,low
CUST00544,POL00595,VEH00608,952.1999999999999,34.80000000000007,0.0,0.0,952.1999999999999,952.1999999999999,medium
CUST00545,POL00596,VEH00609,260.72,46.67999999999995,25.4,0.0,260.72,235.32000000000002,low
CUST00546,POL00597,VEH00610,157.66,7.800000000000011,87.56,0.0,244.373,70.1,low
CUST00547,POL00598,VEH00611,880.8000000000001,55.07999999999987,0.0,0.0,880.8000000000001,880.8000000000001,medium
CUST00548,POL00599,VEH00612,1008.36,132.95999999999998,62.98,0.0,1008.36,945.38,medium
CUST00549,POL00600,VEH00613,294.36,89.36000000000001,167.29000000000002,0.0,456.25800000000004,127.07,low
CUST00549,POL00601,VEH00614,70.21,7.400000000000006,0.0,0.0,108.82549999999999,70.21,low
CUST00550,POL00602,VEH00615,514.1700000000001,80.45999999999992,57.45,0.0,514.1700000000001,456.7200000000001,low
CUST00550,POL00603,VEH00616,461.56,66.44,39.15,0.0,715.418,422.41,low
CUST00551,POL00604,VEH00617,195.3,4.699999999999989,0.0,0.0,195.3,195.3,low
CUST00552,POL00605,VEH00618,97.46,4.5,144.21,0.0,97.46,-46.750000000000014,negative
CUST00553,POL00606,VEH00619,442.0,94.32000000000005,0.0,11988.26,442.0,-11546.26,negative
CUST00554,POL00607,VEH00620,288.15000000000003,27.89999999999999,21.68,0.0,446.63250000000005,266.47,low
CUST00555,POL00608,VEH00621,732.62,57.19000000000001,76.89,0.0,732.62,655.73,medium
CUST00556,POL00609,VEH00622,532.0,66.99999999999996,0.0,0.0,532.0,532.0,medium
CUST00557,POL00610,VEH00623,637.65,76.86000000000006,20.42,0.0,637.65,617.23,medium
CUST00558,POL00611,VEH00624,442.20000000000005,37.79999999999998,0.0,0.0,442.20000000000005,442.20000000000005,low
CUST00559,POL00612,VEH00625,530.37,105.93000000000004,41.739999999999995,0.0,530.37,488.63,low
CUST00560,POL00613,VEH00626,203.4,34.23999999999998,28.06,0.0,203.4,175.34,low
CUST00561,POL00614,VEH00627,278.48,43.599999999999966,189.27,0.0,278.48,89.21000000000001,low
CUST00562,POL00615,VEH00628,364.56,69.09000000000003,208.98000000000002,0.0,565.068,155.57999999999998,low
CUST00562,POL00616,VEH00629,873.07,197.7799999999999,0.0,0.0,873.07,873.07,medium
CUST00563,POL00617,VEH00630,730.31,61.03999999999999,190.06,0.0,730.31,540.25,medium
CUST00564,POL00618,VEH00631,35.18,4.82,0.0,0.0,35.18,35.18,low
CUST00564,POL00619,VEH00632,451.0,66.99000000000004,112.22999999999999,0.0,699.0500000000001,338.77,low
CUST00565,POL00620,VEH00633,36.24,3.759999999999998,39.06,0.0,36.24,-2.8200000000000003,negative
CUST00566,POL00621,VEH00634,805.3199999999999,105.0,0.0,0.0,805.3199999999999,805.3199999999999,medium
CUST00567,POL00622,VEH00635,112.44,14.240000000000009,168.02,0.0,112.44,-55.58000000000001,negative
CUST00568,POL00623,VEH00636,691.79,36.410000000000025,16.61,0.0,1072.2745,675.18,medium
CUST00569,POL00624,VEH00637,530.4,22.80000000000001,35.04,1978.28,530.4,-1482.92,negative
CUST00570,POL00625,VEH00638,461.36,40.15999999999997,0.0,0.0,715.1080000000001,461.36,low
CUST00571,POL00626,VEH00639,419.24,95.36000000000001,0.0,2742.64,419.24,-2323.3999999999996,negative
CUST00572,POL00627,VEH00640,654.72,74.72000000000003,133.0,0.0,654.72,521.72,medium
CUST00573,POL00628,VEH00641,722.92,80.29999999999997,38.52,1490.05,722.92,-805.65,negative
CUST00574,POL00629,VEH00642,152.96,7.039999999999992,228.29,0.0,152.96,-75.32999999999998,negative
CUST00575,POL00630,VEH00643,175.59,33.0,232.51,0.0,272.16450000000003,-56.91999999999999,negative
CUST00576,POL00631,VEH00644,453.72,75.0,51.91,0.0,453.72,401.81000000000006,low
CUST00577,POL00632,VEH00645,350.6,49.39999999999998,49.61,3119.87,543.4300000000001,-2818.88,negative
CUST00578,POL00633,VEH00646,425.36,33.75999999999999,29.97,0.0,659.308,395.39,low
CUST00578,POL00634,VEH00647,180.84,47.879999999999995,39.62,0.0,180.84,141.22,low
CUST00578,POL00635,VEH00648,800.64,174.36,84.25,585.36,800.64,131.02999999999997,low
CUST00579,POL00636,VEH00649,728.1999999999999,38.300000000000125,138.8,0.0,1128.71,589.3999999999999,medium
CUST00580,POL00637,VEH00650,224.0,33.27999999999997,46.870000000000005,4587.27,224.0,-4410.14,negative
CUST00581,POL00638,VEH00651,593.6700000000001,99.96000000000001,83.53,0.0,593.6700000000001,510.1400000000001,medium
CUST00582,POL00639,VEH00652,444.65000000000003,60.64999999999998,132.70999999999998,0.0,444.65000000000003,311.94000000000005,low
CUST00583,POL00640,VEH00653,784.77,94.63999999999997,137.0,0.0,784.77,647.77,medium
CUST00584,POL00641,VEH00654,459.75,69.05000000000001,0.0,0.0,459.75,459.75,low
CUST00584,POL00642,VEH00655,517.36,74.48000000000002,111.65,0.0,517.36,405.71000000000004,low
CUST00585,POL00643,VEH00656,67.43,0.0,0.0,0.0,67.43,67.43,low
CUST00586,POL00644,VEH00657,440.4,21.750000000000043,96.13,0.0,440.4,344.27,low
CUST00587,POL00645,VEH00658,703.36,65.60000000000002,0.0,0.0,703.36,703.36,medium
CUST00588,POL00646,VEH00659,126.35999999999999,37.23000000000001,97.14,0.0,126.35999999999999,29.219999999999985,low
CUST00589,POL00647,VEH00660,919.1600000000001,123.8599999999999,131.0,0.0,919.1600000000001,788.1600000000001,medium
CUST00590,POL00648,VEH00661,343.56,36.96000000000002,124.52,0.0,343.56,219.04000000000002,low
CUST00591,POL00649,VEH00662,548.46,43.469999999999985,25.96,0.0,548.46,522.5,medium
CUST00592,POL00650,VEH00663,321.96,64.02000000000001,127.64,0.0,321.96,194.32,low
CUST00593,POL00651,VEH00664,1385.91,50.66999999999996,118.89,0.0,1385.91,1267.02,medium
CUST00594,POL00652,VEH00665,126.8,33.2,35.36,0.0,126.8,91.44,low
CUST00595,POL00653,VEH00666,328.48,100.39999999999998,63.7,0.0,328.48,264.78000000000003,low
CUST00596,POL00654,VEH00667,449.76,87.90000000000003,26.38,0.0,449.76,423.38,low
CUST00597,POL00655,VEH00668,571.6800000000001,53.27999999999995,58.78,0.0,571.6800000000001,512.9000000000001,medium
CUST00598,POL00656,VEH00669,922.41,95.85000000000005,21.58,0.0,1429.7355,900.8299999999999,medium
CUST00599,POL00657,VEH00670,812.8,53.520000000000095,134.55,0.0,812.8,678.25,medium
CUST00600,POL00658,VEH00671,587.64,111.90000000000003,135.26,0.0,587.64,452.38,low
CUST00601,POL00659,VEH00672,260.31,11.340000000000003,28.580000000000002,0.0,260.31,231.73,low
CUST00601,POL00660,VEH00673,176.0,13.719999999999999,89.88,0.0,176.0,86.12,low
CUST00602,POL00661,VEH00674,699.2,30.0,71.38,0.0,699.2,627.82,medium
CUST00603,POL00662,VEH00675,57.82,10.479999999999997,427.83,0.0,57.82,-370.01,negative
CUST00604,POL00663,VEH00676,415.62,17.880000000000024,16.44,0.0,415.62,399.18,low
CUST00605,POL00664,VEH00677,601.26,73.37000000000002,39.84,0.0,601.26,561.42,medium
CUST00606,POL00665,VEH00678,808.1999999999999,179.64,100.23,0.0,808.1999999999999,707.9699999999999,medium
CUST00606,POL00666,VEH00679,664.4,81.1,73.49000000000001,0.0,664.4,590.91,medium
CUST00607,POL00667,VEH00680,469.52,116.08000000000004,81.37,0.0,469.52,388.15,low
CUST00608,POL00668,VEH00681,313.38,46.62,72.16,0.0,313.38,241.22,low
CUST00609,POL00669,VEH00682,408.16,60.639999999999986,175.18,0.0,408.16,232.98000000000002,low
CUST00610,POL00670,VEH00683,499.65000000000003,119.04999999999994,149.74,0.0,499.65000000000003,349.91,low
CUST00611,POL00671,VEH00684,249.60000000000002,23.299999999999983,29.05,0.0,249.60000000000002,220.55,low
CUST00612,POL00672,VEH00685,194.70000000000002,45.29999999999998,16.4,0.0,194.70000000000002,178.3,low
CUST00613,POL00673,VEH00686,667.84,96.71999999999991,0.0,0.0,667.84,667.84,medium
CUST00614,POL00674,VEH00687,218.24,52.0,203.56,0.0,218.24,14.680000000000007,low
CUST00615,POL00675,VEH00688,961.56,106.80000000000007,0.0,0.0,961.56,961.56,medium
CUST00616,POL00676,VEH00689,926.72,158.31999999999994,21.3,0.0,926.72,905.4200000000001,medium
CUST00617,POL00677,VEH00690,538.3,53.999999999999986,79.36,0.0,538.3,458.93999999999994,low
CUST00618,POL00678,VEH00691,369.52,62.52000000000004,143.05,0.0,369.52,226.46999999999997,low
CUST00619,POL00679,VEH00692,101.28,18.720000000000006,282.14,0.0,156.984,-180.85999999999999,negative
CUST00620,POL00680,VEH00693,591.12,42.84,309.24,0.0,591.12,281.88,low
CUST00621,POL00681,VEH00694,614.52,169.79999999999998,170.37,0.0,614.52,444.15,low
CUST00622,POL00682,VEH00695,592.4399999999999,162.48,18.83,0.0,592.4399999999999,573.6099999999999,medium
CUST00623,POL00683,VEH00696,236.21999999999997,30.60000000000001,112.08,0.0,236.21999999999997,124.13999999999997,low
CUST00624,POL00684,VEH00697,556.7,133.10000000000002,51.47,0.0,556.7,505.23,medium
CUST00625,POL00685,VEH00698,276.0,44.0,80.99,0.0,276.0,195.01,low
CUST00626,POL00686,VEH00699,284.64,54.24000000000001,22.41,0.0,284.64,262.22999999999996,low
CUST00628,POL00687,VEH00701,674.01,33.300000000000026,43.58,0.0,674.01,630.43,medium
CUST00629,POL00688,VEH00702,301.88,13.920000000000016,0.0,0.0,301.88,301.88,low
CUST00629,POL00689,VEH00703,476.70000000000005,77.99999999999997,0.0,0.0,476.70000000000005,476.70000000000005,low
CUST00630,POL00690,VEH00704,225.99,32.72999999999999,0.0,0.0,225.99,225.99,low
CUST00631,POL00691,VEH00705,268.56,51.60000000000002,154.84,0.0,268.56,113.72,low
CUST00632,POL00692,VEH00706,199.44,22.17,22.59,0.0,309.132,176.85,low
CUST00633,POL00693,VEH00707,697.92,42.72000000000003,26.82,0.0,697.92,671.0999999999999,medium
CUST00634,POL00694,VEH00708,573.55,90.20000000000003,112.2,0.0,889.0024999999999,461.34999999999997,low
CUST00635,POL00695,VEH00709,857.5,71.05000000000004,0.0,0.0,857.5,857.5,medium
CUST00636,POL00696,VEH00710,210.44,3.1200000000000045,0.0,313.7,210.44,-103.25999999999999,negative
CUST00637,POL00697,VEH00711,188.25,11.750000000000007,261.26,0.0,188.25,-73.00999999999999,negative
CUST00638,POL00698,VEH00712,819.36,45.72000000000003,216.91,0.0,819.36,602.45,medium
CUST00639,POL00699,VEH00713,180.0,20.0,165.20999999999998,0.0,180.0,14.79000000000002,low
CUST00640,POL00700,VEH00714,408.1,31.899999999999984,253.2,0.0,408.1,154.90000000000003,low
CUST00640,POL00701,VEH00715,935.04,119.76000000000005,69.1,0.0,935.04,865.9399999999999,medium
CUST00641,POL00702,VEH00716,305.55,24.24999999999997,26.89,0.0,473.6025,278.66,low
CUST00641,POL00703,VEH00717,0.0,0.0,0.0,0.0,0.0,0.0,negative
CUST00642,POL00704,VEH00718,368.5,71.5,66.38,0.0,368.5,302.12,low
CUST00643,POL00705,VEH00719,297.87,25.259999999999962,166.45,0.0,461.6985,131.42000000000002,low
CUST00643,POL00706,VEH00720,278.09999999999997,12.45000000000001,27.81,15000.0,431.05499999999995,-14749.71,negative
CUST00644,POL00707,VEH00721,235.5,57.780000000000015,21.62,0.0,235.5,213.88,low
CUST00645,POL00708,VEH00722,439.39000000000004,64.60999999999999,0.0,0.0,439.39000000000004,439.39000000000004,low
CUST00645,POL00709,VEH00723,526.9,107.47000000000003,127.53999999999999,0.0,526.9,399.36,low
CUST00646,POL00710,VEH00724,534.2,70.0,97.59,0.0,534.2,436.61,low
CUST00647,POL00711,VEH00725,680.24,136.50999999999996,89.96000000000001,0.0,680.24,590.28,medium
CUST00648,POL00712,VEH00726,789.8399999999999,31.320000000000164,25.02,0.0,1224.252,764.8199999999999,medium
CUST00649,POL00713,VEH00727,292.55,29.349999999999987,55.55,0.0,292.55,237.0,low
CUST00650,POL00714,VEH00728,319.69,72.73,27.49,0.0,319.69,292.2,low
CUST00651,POL00715,VEH00729,269.8,26.079999999999984,199.05,0.0,418.19000000000005,70.75,low
CUST00652,POL00716,VEH00730,169.8,51.90000000000001,65.19,0.0,169.8,104.61000000000001,low
CUST00653,POL00717,VEH00731,272.8,47.19999999999999,0.0,0.0,272.8,272.8,low
CUST00654,POL00718,VEH00732,223.0,29.400000000000006,28.86,0.0,223.0,194.14,low
CUST00655,POL00719,VEH00733,826.76,57.20000000000003,0.0,0.0,826.76,826.76,medium
CUST00656,POL00720,VEH00734,50.86,10.160000000000004,0.0,0.0,50.86,50.86,low
CUST00657,POL00721,VEH00735,213.18,26.819999999999993,131.4,0.0,213.18,81.78,low
CUST00658,POL00722,VEH00736,882.09,70.02000000000001,57.95,0.0,882.09,824.14,medium
CUST00659,POL00723,VEH00737,646.25,69.51999999999992,114.72999999999999,0.0,646.25,531.52,medium
CUST00660,POL00724,VEH00738,192.95000000000002,7.049999999999983,55.81,0.0,192.95000000000002,137.14000000000001,low
CUST00661,POL00725,VEH00739,468.2,111.59999999999997,182.56,0.0,468.2,285.64,low
CUST00662,POL00726,VEH00740,512.64,56.15999999999997,61.010000000000005,0.0,512.64,451.63,low
CUST00663,POL00727,VEH00741,269.36,50.639999999999986,150.34,0.0,269.36,119.02000000000001,low
CUST00664,POL00728,VEH00742,468.18,48.95999999999998,67.97,0.0,468.18,400.21000000000004,low
CUST00665,POL00729,VEH00743,164.35,35.65000000000001,101.78,0.0,164.35,62.56999999999999,low
CUST00666,POL00730,VEH00744,211.56,30.47999999999999,28.02,0.0,211.56,183.54,low
CUST00667,POL00731,VEH00745,818.1,45.69999999999993,18.85,0.0,818.1,799.25,medium
CUST00668,POL00732,VEH00746,342.35,17.10000000000001,80.13,0.0,530.6425,262.22,low
CUST00669,POL00733,VEH00747,112.1,25.700000000000017,62.78,0.0,112.1,49.31999999999999,low
CUST00671,POL00734,VEH00749,218.48,29.28,53.1,0.0,218.48,165.38,low
CUST00672,POL00735,VEH00750,1002.43,153.0100000000001,57.8,0.0,1002.43,944.63,medium
CUST00673,POL00736,VEH00751,1222.4299999999998,162.91000000000003,0.0,1048.51,1894.7664999999997,173.91999999999985,low
CUST00674,POL00737,VEH00752,331.44,78.63999999999999,68.21000000000001,0.0,331.44,263.23,low
CUST00675,POL00738,VEH00753,245.55,6.700000000000017,133.0,102.79,245.55,9.760000000000005,low
CUST00676,POL00739,VEH00754,745.9000000000001,98.29999999999998,23.74,0.0,745.9000000000001,722.1600000000001,medium
CUST00677,POL00740,VEH00755,293.0,6.149999999999984,154.27,0.0,293.0,138.73,low
CUST00678,POL00741,VEH00756,590.8,80.56000000000006,117.18,0.0,915.74,473.61999999999995,low
CUST00678,POL00742,VEH00757,947.12,66.15999999999997,97.56,0.0,947.12,849.56,medium
CUST00679,POL00743,VEH00758,284.08,42.72000000000003,0.0,0.0,440.324,284.08,low
CUST00680,POL00744,VEH00759,425.3,73.29999999999998,22.86,0.0,425.3,402.44,low
CUST00681,POL00745,VEH00760,1149.6,124.32,106.72999999999999,0.0,1149.6,1042.87,medium
CUST00682,POL00746,VEH00761,131.3,16.799999999999983,248.4,0.0,203.51500000000001,-117.1,negative
CUST00683,POL00747,VEH00762,1355.6399999999999,298.80000000000007,0.0,0.0,1355.6399999999999,1355.6399999999999,medium
CUST00683,POL00748,VEH00763,464.40000000000003,25.91999999999996,82.71,0.0,464.40000000000003,381.69000000000005,low
CUST00684,POL00749,VEH00764,614.64,30.399999999999977,49.56,0.0,614.64,565.0799999999999,medium
CUST00685,POL00750,VEH00765,613.2,58.479999999999905,72.56,0.0,613.2,540.6400000000001,medium
CUST00686,POL00751,VEH00766,119.9,2.8799999999999955,17.77,0.0,119.9,102.13000000000001,low
CUST00687,POL00752,VEH00767,269.5,48.44000000000001,75.81,0.0,417.725,193.69,low
CUST00688,POL00753,VEH00768,572.0,94.48000000000002,0.0,370.19,572.0,201.81,low
CUST00689,POL00754,VEH00769,659.23,122.86999999999995,16.63,0.0,659.23,642.6,medium
CUST00691,POL00755,VEH00771,410.29999999999995,29.70000000000003,54.05,0.0,410.29999999999995,356.24999999999994,low
CUST00692,POL00756,VEH00772,408.29999999999995,53.52000000000001,0.0,0.0,408.29999999999995,408.29999999999995,low
CUST00693,POL00757,VEH00773,110.48,13.909999999999997,0.0,0.0,171.244,110.48,low
CUST00693,POL00758,VEH00774,1101.42,109.74000000000012,47.24,0.0,1707.2010000000002,1054.18,medium
CUST00694,POL00759,VEH00775,1100.66,79.75,150.82999999999998,0.0,1100.66,949.8300000000002,medium
CUST00695,POL00760,VEH00776,383.4,96.60000000000001,61.150000000000006,0.0,383.4,322.25,low
CUST00696,POL00761,VEH00777,1142.6000000000001,127.80000000000001,65.8,0.0,1142.6000000000001,1076.8000000000002,medium
CUST00697,POL00762,VEH00778,831.33,204.11999999999995,281.73,0.0,831.33,549.6,medium
CUST00698,POL00763,VEH00779,765.5999999999999,74.63999999999999,218.76999999999998,87.17,765.5999999999999,459.6599999999999,low
CUST00699,POL00764,VEH00780,388.74,51.25999999999996,23.7,0.0,388.74,365.04,low
CUST00700,POL00765,VEH00781,893.64,183.8100000000001,67.03999999999999,0.0,893.64,826.6,medium
CUST00701,POL00766,VEH00782,135.75,30.180000000000007,44.4,0.0,135.75,91.35,low
CUST00702,POL00767,VEH00783,354.76,11.90000000000002,77.86,0.0,354.76,276.9,low
CUST00703,POL00768,VEH00784,981.7,111.29999999999995,171.74,0.0,1521.6350000000002,809.96,medium
CUST00704,POL00769,VEH00785,594.3,47.10000000000001,188.15,0.0,921.165,406.15,low
CUST00705,POL00770,VEH00786,617.4,57.53999999999999,14.4,0.0,956.97,603.0,medium
CUST00706,POL00771,VEH00787,282.0,50.219999999999985,20.4,0.0,282.0,261.6,low
CUST00707,POL00772,VEH00788,615.89,66.21999999999996,0.0,0.0,615.89,615.89,medium
CUST00708,POL00773,VEH00789,472.88,90.08000000000004,150.76,0.0,732.964,322.12,low
CUST00709,POL00774,VEH00790,409.65000000000003,45.19999999999996,45.41,0.0,634.9575000000001,364.24,low
CUST00710,POL00775,VEH00791,765.5999999999999,60.72000000000011,38.9,0.0,765.5999999999999,726.6999999999999,medium
CUST00711,POL00776,VEH00792,606.95,33.899999999999935,0.0,773.53,606.95,-166.57999999999993,negative
CUST00712,POL00777,VEH00793,161.6,28.24000000000001,176.01,552.97,161.6,-567.38,negative
CUST00713,POL00778,VEH00794,924.33,216.80999999999995,0.0,0.0,924.33,924.33,medium
CUST00714,POL00779,VEH00795,1100.43,72.44999999999997,80.49000000000001,0.0,1100.43,1019.94,medium
CUST00715,POL00780,VEH00796,301.02,25.559999999999988,188.56,0.0,301.02,112.45999999999998,low
CUST00716,POL00781,VEH00797,618.55,77.85000000000004,104.80000000000001,1092.0,618.55,-578.25,negative
CUST00717,POL00782,VEH00798,290.15,49.79999999999997,101.8,3427.06,449.73249999999996,-3238.71,negative
CUST00717,POL00783,VEH00799,403.7,33.400000000000034,0.0,0.0,403.7,403.7,low
CUST00718,POL00784,VEH00800,278.0,42.0,0.0,0.0,430.90000000000003,278.0,low
CUST00719,POL00785,VEH00801,490.7,105.60000000000002,48.34,0.0,490.7,442.36,low
CUST00720,POL00786,VEH00802,207.75,48.550000000000004,68.92,0.0,207.75,138.82999999999998,low
CUST00721,POL00787,VEH00803,324.0,42.24000000000001,62.16,0.0,324.0,261.84000000000003,low
CUST00721,POL00788,VEH00804,278.56,41.44,61.37,0.0,431.76800000000003,217.19,low
CUST00722,POL00789,VEH00805,325.57,37.380000000000024,424.48,0.0,325.57,-98.91000000000003,negative
CUST00724,POL00790,VEH00807,55.55,5.6200000000000045,60.53,0.0,86.10249999999999,-4.980000000000004,negative
CUST00725,POL00791,VEH00808,869.28,140.76000000000005,62.89,2906.52,869.28,-2100.13,negative
CUST00725,POL00792,VEH00809,271.35,19.65,100.73,0.0,271.35,170.62,low
CUST00726,POL00793,VEH00810,410.44,44.120000000000005,144.94,0.0,410.44,265.5,low
CUST00727,POL00794,VEH00811,454.5,72.89999999999999,39.0,0.0,454.5,415.5,low
CUST00727,POL00795,VEH00812,1169.6399999999999,174.8400000000001,62.13,0.0,1169.6399999999999,1107.5099999999998,medium
CUST00728,POL00796,VEH00813,408.29999999999995,94.3,146.95999999999998,0.0,408.29999999999995,261.34,low
CUST00729,POL00797,VEH00814,784.74,9.360000000000014,45.14,0.0,784.74,739.6,medium
CUST00730,POL00798,VEH00815,85.14,6.459999999999994,81.58,0.0,85.14,3.5600000000000023,low
CUST00730,POL00799,VEH00816,285.04,49.599999999999966,86.44,0.0,441.81200000000007,198.60000000000002,low
CUST00731,POL00800,VEH00817,448.68,31.319999999999993,150.6,0.0,695.4540000000001,298.08000000000004,low
CUST00731,POL00801,VEH00818,747.27,27.35999999999993,49.99,0.0,747.27,697.28,medium
CUST00732,POL00802,VEH00819,531.5799999999999,81.48,31.15,0.0,531.5799999999999,500.42999999999995,medium
CUST00733,POL00803,VEH00820,108.84,18.840000000000003,42.42,0.0,108.84,66.42,low
CUST00734,POL00804,VEH00821,304.0,16.95999999999998,0.0,0.0,471.2,304.0,low
CUST00735,POL00805,VEH00822,272.51,47.880000000000024,49.1,0.0,272.51,223.41,low
CUST00735,POL00806,VEH00823,925.44,139.7999999999999,116.05,0.0,1434.432,809.3900000000001,medium
CUST00736,POL00807,VEH00824,354.20000000000005,42.95000000000002,41.89,0.0,354.20000000000005,312.31000000000006,low
CUST00737,POL00808,VEH00825,752.6,37.59999999999991,76.97,0.0,752.6,675.63,medium
CUST00738,POL00809,VEH00826,319.75,32.29999999999997,147.4,591.77,319.75,-419.41999999999996,negative
CUST00738,POL00810,VEH00827,399.85,40.149999999999984,86.54,0.0,399.85,313.31,low
CUST00739,POL00811,VEH00828,386.55,104.21999999999998,291.3,0.0,386.55,95.25,low
CUST00739,POL00812,VEH00829,214.56,44.5,52.06,0.0,214.56,162.5,low
CUST00740,POL00813,VEH00830,202.52,24.72,0.0,0.0,202.52,202.52,low
